,Unnamed: 0,NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
1184,1317.0,wt100_081,60.91875200000001,60.033043000000006,29.872494,29.872505,29.341749,0.791583,13.539898,0.149367,790,908,0.149367,1022,4/10/2019,4,1,0.8,3,100,2,437760,166980
1185,1318.0,wt100_081,62.858169,61.98334000000001,39.349995,39.350002,22.101383,0.519612,22.898961,0.149367,790,908,0.149367,991,4/10/2019,4,1,0.8,1,100,2,437760,168233
1186,1320.0,wt100_081,59.253562,58.967247,34.428187,34.428194,23.725547,0.796962,23.052088,0.149367,790,908,0.149367,1022,4/10/2019,4,1,0.8,7,100,2,437760,169234
1187,1321.0,wt100_081,63.81749,62.972647,34.347373,34.347387,27.773035,0.831831,17.235806,0.146465,792,908,0.146465,1080,4/10/2019,4,1,0.8,4,100,2,437760,169826
1188,1322.0,wt100_071,118.057345,117.59066599999998,102.858997,102.859008,14.187726,0.53598,74.961361,0.000101,327298,327331,0.000101,1601,4/10/2019,4,1,0.8,5,100,2,399464,48568
1189,1323.0,wt100_081,47.05647800000001,46.747755,20.552185,20.552196,25.10135,1.077765,14.796513,0.091512,754,823,0.091512,649,4/10/2019,4,1,0.8,5,100,4,222722,81180
1190,1324.0,wt100_081,43.979893,43.606986,13.740611,13.740618,28.732179,1.111239,8.553898,0.091512,754,823,0.091512,667,4/10/2019,4,1,0.8,7,100,4,222722,81214
1191,1325.0,wt100_071,117.928253,117.047676,94.765244,94.765253,21.360528,0.901471,63.270166,0.000101,327298,327331,0.000101,1672,4/10/2019,4,1,0.8,7,100,2,399464,48768
1192,1326.0,wt100_071,119.138083,118.522594,103.32745,103.32746,14.632256,0.550552,74.445389,0.000095,327300,327331,0.000095,1674,4/10/2019,4,1,0.8,8,100,2,399464,50466
1193,1327.0,wt100_081,55.12068000000001,54.648103000000006,18.443527,18.443534,35.201891,0.98593,12.159918,0.091512,754,823,0.091512,693,4/10/2019,4,1,0.8,8,100,4,222722,82012
1194,1328.0,wt100_081,58.576142,58.089453000000006,26.964146000000003,26.964164,30.445031,0.664609,21.037021,0.091512,754,823,0.091512,690,4/10/2019,4,1,0.8,6,100,4,222722,82266
1195,1329.0,wt100_081,84.442219,84.008604,61.853661,61.853674,21.216273,0.932152,49.407152,0.149367,790,908,0.149367,1090,4/10/2019,4,1,0.8,5,100,2,437760,171088
1196,1330.0,wt100_071,139.901911,139.404349,121.611258,121.611266,17.217653,0.5668380000000001,94.962144,0.000095,327300,327331,0.000095,1622,4/10/2019,4,1,0.8,6,100,2,399464,47666
1197,1331.0,wt100_081,89.03079,87.852333,57.74045400000001,57.740462,29.275407,0.818361,39.911359,0.146465,792,908,0.146465,1075,4/10/2019,4,1,0.8,2,100,2,437760,171594
1198,1332.0,wt100_071,99.903134,99.000015,75.446848,75.44685799999998,21.143421,0.0,67.772615,0.000393,170674,170741,0.000393,857,4/10/2019,4,1,0.8,10,100,4,6554902,294385
1199,1333.0,wt100_081,84.990751,84.655666,60.961965,60.961976,22.869047,0.813524,42.365551,0.146465,792,908,0.146465,1080,4/10/2019,4,1,0.8,8,100,2,437760,169826
1200,1334.0,wt100_081,96.074351,95.665296,65.503564,65.503573,28.710307,1.433904,52.873661,0.146465,792,908,0.146465,1011,4/10/2019,4,1,0.8,6,100,2,437760,170902
1201,1336.0,wt100_081,75.75129,75.026714,49.55176,49.551768,23.276051,0.0,44.477954,0.091512,754,823,0.091512,623,4/10/2019,4,1,0.8,10,100,4,5987280,1142020
1202,1337.0,wt100_086,47.214308,46.486943,13.335607,13.335615,32.776063,0.36667,7.538065,0.016523,21182,21532,0.016523,722,4/10/2019,4,1,0.8,1,100,4,251872,86103
1203,1338.0,wt100_086,48.842728,47.881551,11.598864,11.598871,35.880882,0.3883,6.696536999999998,0.015565,21202,21532,0.015565,734,4/10/2019,4,1,0.8,4,100,4,251872,83484
1204,1339.0,wt100_086,69.346417,67.199787,40.950341,40.950348,25.463394,0.775008,16.583442,0.017858,36174,36820,0.017858,1380,4/10/2019,4,1,0.8,3,100,2,487636,160779
1205,1340.0,wt100_086,66.759661,64.443536,37.558065,37.558074,26.331908,0.543941,20.271657,0.016959,36206,36820,0.016959,1330,4/10/2019,4,1,0.8,4,100,2,487636,157438
1206,1341.0,wt100_086,76.82397900000002,74.290265,44.027108,44.027118,29.645576,0.604731,25.372871,0.017858,36174,36820,0.017858,1364,4/10/2019,4,1,0.8,1,100,2,487636,160365
1207,1342.0,wt100_086,57.32823199999999,56.622003,13.805539,13.805549,42.219601,0.571762,7.12339,0.016523,21182,21532,0.016523,799,4/10/2019,4,1,0.8,3,100,4,251872,85709
1208,1344.0,wt100_086,60.76267900000001,60.06985400000001,18.819856,18.819865,40.70697,0.52476,14.030856,0.015565,21202,21532,0.015565,726,4/10/2019,4,1,0.8,2,100,4,251872,83186
1209,1345.0,wt100_061,283.207996,280.366969,243.14978900000003,243.149798,32.208110999999995,0.0,223.199813,0.004843,45423,45643,0.004843,1245,4/10/2019,4,1,0.8,10,100,2,12086139,634488
1210,1346.0,wt100_086,82.210371,81.375817,54.77721700000001,54.777224,26.094188,0.486632,37.324974,0.016959,36206,36820,0.016959,1352,4/10/2019,4,1,0.8,2,100,2,487636,155750
1211,1347.0,wt100_086,62.030035,61.624702,18.227318,18.227329,42.264492,1.10909,12.70635,0.016523,21182,21532,0.016523,799,4/10/2019,4,1,0.8,7,100,4,251872,87588
1212,1348.0,wt100_086,65.617456,64.974356,23.947915,23.947925,40.018441,0.986379,18.919163,0.016523,21182,21532,0.016523,722,4/10/2019,4,1,0.8,5,100,4,251872,87980
1213,1349.0,wt100_086,55.707839,55.348953,22.085469,22.085479,32.622052000000004,0.628472,16.328618,0.015565,21202,21532,0.015565,734,4/10/2019,4,1,0.8,8,100,4,251872,84262
1214,1350.0,wt100_086,69.22580400000001,68.877352,28.794698,28.794704,39.052666,1.012434,22.933344,0.015565,21202,21532,0.015565,726,4/10/2019,4,1,0.8,6,100,4,251872,84134
1215,1351.0,wt100_086,88.852891,88.490974,57.739078000000006,57.739085,29.905668,0.835923,38.043412,0.017858,36174,36820,0.017858,1380,4/10/2019,4,1,0.8,7,100,2,487636,165636
1216,1352.0,wt100_086,93.131002,92.744725,66.451888,66.451897,25.405286,0.877344,49.19804600000001,0.016959,36206,36820,0.016959,1330,4/10/2019,4,1,0.8,8,100,2,487636,159168
1217,1353.0,wt100_091,52.827815,52.30177,21.796361,21.796368,30.209114000000003,0.282463,12.389774,0.001969,70581,70720,0.001969,867,4/10/2019,4,1,0.8,1,100,4,226694,42785
1218,1354.0,wt100_091,54.037908,53.635567,22.366495,22.366509,30.942533,0.315164,15.745099,0.001955,70582,70720,0.001955,896,4/10/2019,4,1,0.8,2,100,4,226694,43364
1219,1355.0,wt100_091,49.23256,48.58231,13.785998,13.786009,34.36229,0.411694,6.898654,0.001955,70582,70720,0.001955,902,4/10/2019,4,1,0.8,4,100,4,226694,43536
1220,1356.0,wt100_091,84.697204,83.82706,40.490651,40.490661,42.646074,0.67796,14.376494,0.003558,129555,130016,0.003558,1394,4/10/2019,4,1,0.8,3,100,2,427304,97108
1221,1357.0,wt100_086,117.113634,116.71421,87.319383,87.31939,28.459696,0.922536,67.392899,0.017858,36174,36820,0.017858,1364,4/10/2019,4,1,0.8,5,100,2,487636,165206
1222,1360.0,wt100_091,85.93424,85.078117,44.642791,44.642804,39.77733,0.6500520000000001,21.87262,0.003171,129605,130016,0.003171,1371,4/10/2019,4,1,0.8,4,100,2,427304,100342
1223,1361.0,wt100_091,90.524098,89.620077,54.441034,54.44104100000001,34.741867,0.431251,29.650457,0.003558,129555,130016,0.003558,1417,4/10/2019,4,1,0.8,1,100,2,427304,97108
1224,1362.0,wt100_091,58.304064,57.538911,11.839777,11.839787,45.204495,0.479328,5.066928,0.001969,70581,70720,0.001969,883,4/10/2019,4,1,0.8,3,100,4,226694,42625
1225,1363.0,wt100_066,278.555636,275.90993100000003,252.308044,252.308055,19.556032,0.0,228.733667,0.001337,126406,126575,0.001337,1402,4/10/2019,4,1,0.8,10,100,2,11397497,450936
1226,1364.0,wt100_091,98.896954,98.18051,59.248043,59.24805,38.497478,0.421096,40.343119,0.003256,129594,130016,0.003256,1412,4/10/2019,4,1,0.8,2,100,2,427304,94830
1227,1365.0,wt100_091,58.813852,58.238365,30.204892,30.204903,27.581407,0.43595,21.86138,0.001969,70581,70720,0.001969,883,4/10/2019,4,1,0.8,7,100,4,226694,46548
1228,1366.0,wt100_086,101.653818,100.397855,66.673254,66.673263,31.264159000000006,0.0,61.036529,0.015277,21208,21532,0.015277,723,4/10/2019,4,1,0.8,10,100,4,6475935,684980
1229,1367.0,wt100_091,67.11053299999999,66.69613199999999,31.676236,31.676246000000006,34.286212,0.7144689999999999,23.846413,0.001969,70581,70720,0.001969,867,4/10/2019,4,1,0.8,5,100,4,226694,46612
1230,1368.0,wt100_091,63.162884,62.699023,26.733059,26.73307,35.454947,0.4980020000000001,19.387359,0.001955,70582,70720,0.001955,902,4/10/2019,4,1,0.8,8,100,4,226694,46790
1231,1369.0,wt100_091,95.440844,94.990543,59.041358,59.041377,35.298274,0.637724,39.234555,0.003558,129555,130016,0.003558,1394,4/10/2019,4,1,0.8,7,100,2,427304,110298
1232,1370.0,wt100_081,196.925459,194.395976,164.065097,164.065106,26.068019,0.0,150.241448,0.146465,792,908,0.146465,988,4/10/2019,4,1,0.8,10,100,2,11902001,2268116
1233,1371.0,wt100_086,147.717702,147.152659,116.399017,116.399024,29.268323,1.470171,93.01257,0.016959,36206,36820,0.016959,1346,4/10/2019,4,1,0.8,6,100,2,487636,158726
1234,1372.0,wt100_101,0.6013069999999999,0.508792,0.0,0.0,0.001428,0.503037,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,1,100,2,445356,0
1235,1373.0,wt100_101,0.593642,0.478156,0.0,0.0,0.003323,0.470407,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,2,100,2,445356,0
1236,1374.0,wt100_101,0.604212,0.509193,0.0,0.0,0.003239,0.5015069999999999,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,3,100,2,445356,0
1237,1375.0,wt100_101,0.615715,0.48657,0.0,0.0,0.000356,0.486117,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,4,100,2,445356,0
1238,1376.0,wt100_101,0.824256,0.636493,0.0,0.0,0.00353,0.6281979999999999,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,5,100,2,445356,0
1239,1377.0,wt100_101,0.827008,0.711327,0.0,0.0,0.001985,0.709008,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,6,100,2,445356,0
1240,1378.0,wt100_096,54.607937,53.89483900000001,38.558927,38.558942,14.972624,0.356899,15.715812,0.000378,254118,254214,0.000378,1510,4/10/2019,4,1,0.8,3,100,2,387072,47685
1241,1380.0,wt100_101,0.811738,0.6682319999999999,0.0,0.0,0.003532,0.65982,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,7,100,2,445356,0
1242,1381.0,wt100_101,1.148659,1.027841,0.0,0.0,0.004925,1.017871,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,8,100,2,445356,0
1243,1382.0,wt100_101,0.419521,0.355375,0.0,0.0,0.00379,0.347088,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,1,100,4,225900,0
1244,1383.0,wt100_101,0.395396,0.351286,0.0,0.0,0.003682,0.343083,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,2,100,4,225900,0
1245,1384.0,wt100_101,0.5532819999999999,0.488959,0.0,0.0,0.00533,0.477117,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,3,100,4,225900,0
