NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt100_076,100,2,2.280944732017815,2.036805,0.3197389999999998,0.10995100000000013,0.10995399999999989,0.004706000000000002,1.676762,0.10898600000000003,0.0848669999999998,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,205595,205595,20,0.3,0,0,0,0,0,110,0,0
wt100_076,100,2,1.6701318873092532,1.5059829999999998,0.23755400000000026,0.08802700000000008,0.088028,0.0029800000000000035,1.236786,0.0880129999999999,0.07057599999999997,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,205595,205595,20,0.4,0,0,0,0,0,110,0,0
wt100_076,100,2,1.6956817591562867,1.5463639999999998,0.27139599999999997,0.10460200000000008,0.10460500000000006,0.002924999999999997,1.241956,0.103912,0.08003399999999994,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,205595,205595,20,0.5,0,0,0,0,0,110,0,0
wt100_121,100,4,7871.549413151108,7824.8107230000005,7165.68281,3754.636027999967,28.647714000000065,658.321618,0.7613039999999955,527.7285569995049,147.4655879999566,0.00013322779601936328,127601,127618,0.00021161035479836974,127620,127593,529868,998,218,21/06/03,15000,1,0.8,4,116004,9837,20,0.5,0,0,0,0,0,110,0,0
wt100_036,100,2,2045.789185397327,2037.279221,1767.968042,1016.7284629999988,39.17883900000004,268.00981,1.264661999999987,478.6149259999955,91.97196500000018,0,56671,56671,0.0017145685296829892,56671,56574,56039,1268,23,21/06/03,15000,1,0.8,4,205769,45476,20,0.5,0,0,0,0,0,110,0,0
wt100_071,100,2,563.1702162912115,560.540388,295.89658799999995,209.58228199999974,72.493651,263.194746,1.4083549999999718,56.72564200000028,2.626656000000878,0,327305,327305,1.5276504735669795e-05,327305,327300,23072,2106,8,21/06/03,15000,1,0.8,4,187002,5315,20,0.4,0,0,0,0,0,110,0,0
wt100_081,100,2,617.9205818492919,615.583818,294.949222,221.055952,43.77324900000002,318.489604,2.1113430000000335,126.83024800000516,10.0446170000003,0,908,908,0.14791403268278883,908,791,11141,1127,8,21/06/03,15000,1,0.8,4,219398,84967,20,0.2,0,0,0,0,0,110,0,0
wt100_081,100,2,585.5540782883763,583.162829,228.249567,166.96767099999977,34.937096999999994,353.574989,1.2986030000000142,96.05490000000162,7.730349000000103,0,908,908,0.14791403268278883,908,791,8998,1145,10,21/06/03,15000,1,0.8,4,219398,83796,20,0.3,0,0,0,0,0,110,0,0
wt100_081,100,2,888.316728502512,885.757242,417.113681,323.66503200000045,65.257744,466.80518600000005,1.8012369999999578,167.99973099999397,13.703675000000544,0,908,908,0.14791403268278883,908,791,13233,1432,15,21/06/03,15000,1,0.8,4,219398,84045,20,0.5,0,0,0,0,0,110,0,0
wt100_081,100,2,1125.5561840739101,1121.9671130000002,793.715118,538.3254979999995,50.17445200000003,326.96349699999996,1.2473770000000286,320.12188900000007,36.68974400000002,0,908,908,0.14791403268278883,908,791,17870,1422,18,21/06/03,15000,1,0.8,4,219398,219398,20,0.4,0,0,0,0,0,110,0,0
wt100_071,100,2,1642.4595318762586,1634.823292,1355.320954,758.3230280000014,74.67834599999998,278.248547,1.2128750000000537,132.66130699998797,16.604067999998506,0,327305,327305,1.5276504735669795e-05,327305,327300,81194,1985,41,21/06/03,15000,1,0.8,4,187002,6254,20,0.5,0,0,0,0,0,110,0,0
wt100_071,100,2,3016.7682055430487,3006.5105409999996,2744.2759760000004,1520.7830749999962,77.783345,260.900238,1.2941959999999995,809.2755609999442,30.97712299999813,0,327305,327305,1.5276504735669795e-05,327305,327300,74576,1947,30,21/06/03,15000,1,0.8,4,187002,187002,20,0.3,0,0,0,0,0,110,0,0
wt100_016,100,2,7668.839488584548,7643.585045,7292.132591,3428.950780000003,46.38872799999996,350.340462,1.0715270000000032,623.6697179999844,99.62745399997635,0.00020090118531603237,209058,209100,0.0002056855307394362,209100,209057,288468,1600,34,21/06/03,15000,1,0.8,4,175217,16256,20,0.2,0,0,0,0,0,110,0,0
wt100_016,100,2,7561.172349629924,7533.122841,7174.2519139999995,3710.2038070000017,42.205314000000044,357.446163,1.3872240000000033,645.9841770001201,104.44000099999772,0.0002056855307394362,209057,209100,0.0002056855307394362,209100,209057,385232,1305,98,21/06/03,15000,1,0.8,4,175217,16259,20,0.4,0,0,0,0,0,110,0,0
wt100_016,100,2,7675.848519604653,7642.858945000001,7361.009908,3962.2307860000137,46.154427,280.77135100000004,1.0342899999999986,981.3289680003118,85.23651100000302,0.0002056855307394362,209057,209100,0.0002056855307394362,209100,209057,312106,1598,42,21/06/03,15000,1,0.8,4,175217,175217,20,0.3,0,0,0,0,0,110,0,0
wt100_016,100,2,7560.891950034536,7520.391421,7212.672633,3955.8321730000152,35.459025999999994,306.61359699999997,1.0639380000000074,837.5036609997376,101.0695260000125,0.0002056855307394362,209057,209100,0.0002056855307394362,209100,209057,323727,1273,79,21/06/03,15000,1,0.8,4,175217,175217,20,0.5,0,0,0,0,0,110,0,0
wt100_021,100,2,7777.857116458006,7752.557164,7432.887634000001,3805.4288470000015,73.73633000000001,318.190452,1.4497929999999997,868.620825999968,91.73760900001929,4.8054450060399956e-05,457814,457836,4.8054450060399956e-05,457836,457814,214893,1873,18,21/06/03,15000,1,0.8,4,149005,149005,20,0.2,0,0,0,0,0,110,0,0
wt100_021,100,2,7678.220811991021,7648.544831,7250.5031500000005,3866.5138339999908,71.41964100000001,396.553198,1.4512320000000045,564.1768239999559,81.66708500000988,4.8054450060399956e-05,457814,457836,4.8054450060399956e-05,457836,457814,342083,1798,103,21/06/03,15000,1,0.8,4,149005,14245,20,0.3,0,0,0,0,0,110,0,0
